key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
49	F	i	7	5	2	40.0	2	0	1 3 1 7 6	['3 1 1 7 7']	['i6 i VI6 V43(4)/VI V43/VI']	['3 1 1 7 7']	['i6 i VI6 V43(4)/VI V43/VI']	[]	[]	('n01op18-1_04', 221)	('n01op18-1_04', 227)
50	F	bVI	20	20	10	50.0	9	1	7 6 5 4 3 1 7 5 4 3 1 2 7 5 4 3 1 6 4 2	['7 6 5 4', '3 1', '7 5 4', '3 1', '7 5 4']	['V6 vi7 V7 V2', 'I6 I', 'V65 V V2', 'I6 I', 'V6 V V2']	['7 6 5 4', '3 1', '7 5 4', '7 5 4']	['V6 vi7 V7 V2', 'I6 I', 'V65 V V2', 'V6 V V2']	['3 1']	['I6 I']	('n01op18-1_04', 228)	('n01op18-1_04', 247)
51	F	V	15	13	5	38.5	3	2	7 5 1 2 7 5 4 3 1 2 7 5 4	['5 1', '7 5 4', '3 1', '7 5']	['V7 I', 'V65 V V2', 'I6 I', 'V65 V']	['7 5 4', '7 5']	['V65 V V2', 'V65 V']	['5 1', '3 1']	['V7 I', 'I6 I']	('n01op18-1_04', 248)	('n01op18-1_04', 262)
52	F	v	8	8	4	50.0	4	0	3 1 6 5 4 3 1 7	['1 6 5 4', '3 1']	['i VI V(+2) V2', 'i6 i']	['1 6 5 4', '3 1']	['i VI V(+2) V2', 'i6 i']	[]	[]	('n01op18-1_04', 263)	('n01op18-1_04', 270)
53	F	i	9	8	3	37.5	0	3	3 1 5 #7 1 3 #3 4	['5 #7', '1 3 #3']	['V(+2) V65', 'i i6 V65/iv']	[]	[]	['5 #7', '1 3 #3']	['V(+2) V65', 'i i6 V65/iv']	('n01op18-1_04', 271)	('n01op18-1_04', 279)
54	F	bIII	4	4	2	50.0	2	0	5 4 3 1	['5 4']	['V7 V2']	['5 4']	['V7 V2']	[]	[]	('n01op18-1_04', 280)	('n01op18-1_04', 283)
55	F	i	26	25	11	44.0	10	1	6 4 3 b2 1 7 5 4 3 2 1 3 1 6 5 #4 5 3 5 3 5 3 5 3 5	['6 4 3 b2 1', '7 5 4 3 2', '1 6 5 #4']	['VI iv i6 viio65 VI6', 'v6 V V2 i6 V43', 'i VI i64 viio7/V']	['6 4 3 b2 1', '7 5 4 3 2', '1 6 5']	['VI iv i6 viio65 VI6', 'v6 V V2 i6 V43', 'i VI i64']	['5 #4']	['i64 viio7/V']	('n01op18-1_04', 284)	('n01op18-1_04', 309)
56	F	VI	19	17	7	41.2	4	3	7 1 2 7 5 4 3 1 3 1 2 7 5 4 3 1 b6	['7 7 1', '7 5 4', '3 1', '7 5 4']	['VII iii64 I', 'V6 V V2', 'I6 I', 'V6 V7 V2']	['7 5 4', '7 5 4']	['V6 V V2', 'V6 V7 V2']	['7 7 1', '3 1']	['VII iii64 I', 'I6 I']	('n01op18-1_04', 310)	('n01op18-1_04', 328)
57	F	bVII	5	1	0	0.0	0	0	5	[]	[]	[]	[]	[]	[]	('n01op18-1_04', 329)	('n01op18-1_04', 333)
58	F	i	3	2	1	50.0	1	0	6 5	['6 5']	['Ger6 V']	['6 5']	['Ger6 V']	[]	[]	('n01op18-1_04', 334)	('n01op18-1_04', 336)
59	F	ii	5	4	2	50.0	1	1	6 5 #7 1	['6 5', '5 #7']	['Ger6 V', 'V(+9) V6(+2)']	['6 5']	['Ger6 V']	['5 #7']	['V(+9) V6(+2)']	('n01op18-1_04', 337)	('n01op18-1_04', 341)
60	F	I	29	26	13	50.0	6	7	2 7 1 7 6 5 2 5 4 5 b6 5 b6 5 1 2 7 5 3 1 5 7 1 5 7 1	['2 7 1 1 7 6 6', '2 5 4 5 b6 5 b6', '5 1 1', '5 7', '5 7']	['ii V65 I(+4) I V6 vi7 viio6/V', 'V7/V V V2 V7 iv6 V7 iv6', 'V7 I I', 'V V65', 'V V65']	['7 1 1 7 6 6', '2 5', '5 b6', '5 b6']	['V65 I(+4) I V6 vi7 viio6/V', 'V7/V V', 'V7 iv6', 'V7 iv6']	['2 7 1', '5 4 5', 'b6 5', '5 1 1', '5 7', '5 7']	['ii V65 I(+4)', 'V V2 V7', 'iv6 V7', 'V7 I I', 'V V65', 'V V65']	('n01op18-1_04', 342)	('n01op18-1_04', 370)
61	F	V	6	5	3	60.0	0	3	3 4 #4 5 1	['3 4 #4 5']	['I6 IV V65/V V(64)']	[]	[]	['3 4 #4 5']	['I6 IV V65/V V(64)']	('n01op18-1_04', 371)	('n01op18-1_04', 376)
62	F	I	49	43	19	44.2	8	11	1 2 5 3 1 7 1 5 7 1 5 7 1 #1 2 #5 6 #4 5 1 4 5 1 7 1 3 6 5 6 1 4 1 4 3 6 2 1 7 5 1 7 6 2	['1', '3 1 7', '5 7', '5 7 1 #1', '2 #5', '6 #4 5', '1 4', '5 1 7 1', '3 6 5', '1 4 4', '6 2 1', '5 1 7']	['I', 'I6 I V65', 'V V65', 'V V65 I #viio7/ii', 'ii #viio7/vi', 'vi V65/V V(64)', 'I V2', 'V7 I V6 I(4+2)', 'V/vi vi V', 'V7/IV IV ii6', 'V/ii ii V2/V', 'V7 I V6']	['3 1', '5 1', '3 6', '1 4 4', '6 2 1', '5 1 7']	['I6 I', 'V7 I', 'V/vi vi', 'V7/IV IV ii6', 'V/ii ii V2/V', 'V7 I V6']	['1', '1 7', '5 7', '5 7 1 #1', '2 #5', '6 #4 5', '1 4', '1 7 1', '6 5']	['I', 'I V65', 'V V65', 'V V65 I #viio7/ii', 'ii #viio7/vi', 'vi V65/V V(64)', 'I V2', 'I V6 I(4+2)', 'vi V']	('n01op18-1_04', 377)	('n01op18-1_04', 426)
63	F	V	16	15	9	60.0	1	8	1 2 3 4 7 1 5 7 1 2 1 2 3 1 3	['1 2 3', '4 7', '5 7 1 2 1 2 3']	['I V43 I6', 'V2 V65', 'V V6 I(6) V43 I V43 I6']	['1 2']	['I(6) V43']	['1 2 3', '4 7', '5 7 1', '2 1 2 3']	['I V43 I6', 'V2 V65', 'V V6 I(6)', 'V43 I V43 I6']	('n01op18-1_04', 427)	('n01op18-1_04', 442)
64	F	I	46	39	20	51.3	4	16	1 7 3 4 5 7 1 7 2 1 2 3 4 7 1 7 1 #5 6 3 4 5 7 1 #5 6 3 4 #1 2 5 1 5 1 5 1 4 5 b3	['1', '7 3 4', '5 7 1', '7 2 1 2 3', '4 7 1 7', '1 #5', '6 3 4 4 4 5', '5 7', '1 #5', '6 3', '4 #1', '1 4 5']	['I', 'V65 I6 V2', 'V V6 I', 'V6 V43 I V43 I6', 'V2 V65 I V65', 'I V65/vi', 'vi V65/IV IV IV ii6 V(64)', 'V7 V65', 'I V65/vi', 'vi V65/IV', 'IV V65/ii', 'I ii6 V(64)']	['1', '7 1', '7 2', '7 1']	['I', 'V6 I', 'V6 V43', 'V65 I']	['7 3 4', '5 7', '2 1 2 3', '4 7', '1 7', '1 #5', '6 3 4 4 4 5', '5 7', '1 #5', '6 3', '4 #1', '1 4 5']	['V65 I6 V2', 'V V6', 'V43 I V43 I6', 'V2 V65', 'I V65', 'I V65/vi', 'vi V65/IV IV IV ii6 V(64)', 'V7 V65', 'I V65/vi', 'vi V65/IV', 'IV V65/ii', 'I ii6 V(64)']	('n01op18-1_04', 443)	('n01op18-1_04', 489)
65	F	i	15	13	1	7.7	0	1	1 5 3 1 5 3 1 4 5 1 5 1 5	['1 4 5']	['i iio6 V(64)']	[]	[]	['1 4 5']	['i iio6 V(64)']	('n01op18-1_04', 490)	('n01op18-1_04', 504)
66	F	I	133	127	49	38.6	19	30	1 7 1 4 2 1 6 b7 5 6 4 5 1 4 5 3 6 #4 #5 #1 #4 7 4 5 3 7 5 1 2 5 4 5 3 1 7 2 4 3 1 4 5 1 4 5 1 7 1 7 1 7 1 7 1 b7 6 4 3 4 2 5 3 1 4 3 4 #4 5 1 3 5 1 3 5 1 3 5 1 3 5 1 3 5 1 3 5 1 5 1 5 1 6 4 5 3 1 6 4 5 1 2 3 1 5 1 2 3 1 5 6 b6 5 7 1 6 4 5 1 5 1 2 1 7 3 6 7 6 #5	['1 7', '4 2', '1 6', 'b7 5', '6 4', '1 4', '6 #4', '7 4', '5 1', '2 5 4', '3 1', '2 4', '1 4', '1 4', '5 1 7 1 7 1 7 1 7 1 b7', '6 4 3', '1 4 3 4 #4 5', '6 4', '6 4', '5 1 1 2', '5 1 2', '1 5 6 b6', '5 7', '6 4', '5 1 2 1', '3 6 7 6']	['I V65', 'V2 V43', 'I IV6', 'V2/IV V64/IV', 'IV6 IV', 'V7/IV IV', 'viio65/V viio7/V', 'viio7 viio43', 'V7 I', 'V43 V7 V2', 'I6 I', 'V43 V2', 'V7/IV IV', 'V7/IV IV', 'V7 I V65 I V65 I V65 I V65 I V2/IV', 'IV6 IV V65/IV', 'I V2 I6 ii65 viio/V V(64)', 'vi ii65', 'vi ii65', 'V7 I I V43', 'V I V43', 'I V IV6 iv6', 'V7 V65', 'vi ii65', 'V I V43 I', 'V/vi vi V43/vi vi']	['1', '4 2', '2 5', '3 1', '2 4', '5 1', '7 1', '7 1', '7 1', '7 1 b7', '6 4', '1 4', '5 6 b6', '1 2 1', '6 7 6']	['I', 'V2 V43', 'V43 V7', 'I6 I', 'V43 V2', 'V7 I', 'V65 I', 'V65 I', 'V65 I', 'V65 I V2/IV', 'IV6 IV', 'I V2', 'V IV6 iv6', 'I V43 I', 'vi V43/vi vi']	['1 7', '1 6', 'b7 5', '6 4', '1 4', '6 #4', '7 4', '5 1', '5 4', '1 4', '1 4', '1 7', '1 7', '1 7', '1 7', '4 3', '4 3 4 #4 5', '6 4', '6 4', '5 1 1 2', '5 1 2', '1 5', '5 7', '6 4', '5 1', '3 6']	['I V65', 'I IV6', 'V2/IV V64/IV', 'IV6 IV', 'V7/IV IV', 'viio65/V viio7/V', 'viio7 viio43', 'V7 I', 'V7 V2', 'V7/IV IV', 'V7/IV IV', 'I V65', 'I V65', 'I V65', 'I V65', 'IV V65/IV', 'V2 I6 ii65 viio/V V(64)', 'vi ii65', 'vi ii65', 'V7 I I V43', 'V I V43', 'I V', 'V7 V65', 'vi ii65', 'V I', 'V/vi vi']	('n01op18-1_04', 505)	('n02op18-2_01', 41)
67	G	V	44	39	20	51.3	13	7	2 1 7 1 2 1 5 1 5 1 5 1 4 3 7 1 #5 6 #4 5 2 5 4 3 4 5 1 4 3 2 1 7 6 2 5 2 5 4 3	['2 2 1 7 1 2', '1 4', '3 7', '1 #5', '6 #4', '2 5 4 4 3 4 5', '1 4 3 2 1 7', '2 5 4']	['ii V43 I V6 i V43', 'I V2', 'I6 viio7', 'I #viio7/vi', 'vi V65/V', 'ii V2/ii ii6 V2 I6 ii6 V(64)', 'I V2 I6 V43 I V6', 'ii V2/ii ii6']	['2 2 1', '1 2', '1 4', '2 5 4 4', '1 4 3 2 1 7', '2 5 4']	['ii V43 I', 'i V43', 'I V2', 'ii V2/ii ii6 V2', 'I V2 I6 V43 I V6', 'ii V2/ii ii6']	['1 7 1', '3 7', '1 #5', '6 #4', '4 3 4 5']	['I V6 i', 'I6 viio7', 'I #viio7/vi', 'vi V65/V', 'V2 I6 ii6 V(64)']	('n02op18-2_01', 42)	('n02op18-2_01', 85)
68	G	iii	14	9	3	33.3	1	2	4 5 6 5 1 5 1 5 1	['4 5 6']	['iv V43/iv Ger6']	['5 6']	['V43/iv Ger6']	['4 5']	['iv V43/iv']	('n02op18-2_01', 86)	('n02op18-2_01', 99)
69	G	V	6	5	1	20.0	1	0	5 4 2 5 1	['5']	['#viio43/ii']	['5']	['#viio43/ii']	[]	[]	('n02op18-2_01', 100)	('n02op18-2_01', 105)
70	G	iii	11	6	0	0.0	0	0	5 1 5 1 5 1	[]	[]	[]	[]	[]	[]	('n02op18-2_01', 106)	('n02op18-2_01', 116)
71	G	V	58	55	27	49.1	11	16	5 4 5 1 4 3 7 1 4 3 5 1 4 3 7 1 4 3 #1 2 7 5 7 1 b7 6 3 4 2 3 7 1 #5 6 #4 5 #5 6 #4 5 #4 5 1 7 6 5 1 4 5 3 1 6 4 5 1	['5 4 5', '1 4', '3 7', '1 4', '1 4', '3 7', '1 4', '3 #1', '5 7 1 b7', '6 3', '4 2', '3 7', '1 #5', '6 #4 5 #5', '6 #4 5 5 #4', '5 1 7 6 5', '1 4', '6 4']	['#viio43/ii ii6 V(64)', 'I V2', 'I6 V65', 'I V2', 'I V2', 'I6 V65', 'I V2', 'I6 V6/ii', 'V7 V65 I V2/IV', 'IV6 I6', 'IV V43', 'I6 V65', 'I V6/vi', 'vi vii%7/V V(64) V6/vi', 'vi vii%7/V V(64) V7 viio7/V', 'V(64) I V65 viio65/V V(64)', 'I ii65', 'vi ii65']	['5', '1 4', '1 4', '1 4', '1 4', '7 1 b7', '#4 5 5', '5 1 7 6 5']	['#viio43/ii', 'I V2', 'I V2', 'I V2', 'I V2', 'V65 I V2/IV', 'vii%7/V V(64) V7', 'V(64) I V65 viio65/V V(64)']	['5 4 5', '3 7', '3 7', '3 #1', '5 7', '6 3', '4 2', '3 7', '1 #5', '6 #4 5 #5', '6 #4 5', '5 #4', '1 4', '6 4']	['#viio43/ii ii6 V(64)', 'I6 V65', 'I6 V65', 'I6 V6/ii', 'V7 V65', 'IV6 I6', 'IV V43', 'I6 V65', 'I V6/vi', 'vi vii%7/V V(64) V6/vi', 'vi vii%7/V V(64)', 'V7 viio7/V', 'I ii65', 'vi ii65']	('n02op18-2_01', 117)	('n02op18-2_01', 174)
72	G	v	14	14	4	28.6	1	3	6 4 5 3 1 6 4 5 1 5 1 2 1 5	['6 4', '6 4', '5 1 2']	['VI ii65', 'VI ii65', 'V i V43']	['1 2']	['i V43']	['6 4', '6 4', '5 1']	['VI ii65', 'VI ii65', 'V i']	('n02op18-2_01', 175)	('n02op18-2_01', 188)
73	G	bIII	5	5	2	40.0	1	1	5 1 2 1 5	['5 1 2']	['V I V43']	['1 2']	['I V43']	['5 1']	['V I']	('n02op18-2_01', 189)	('n02op18-2_01', 193)
74	G	iv	6	6	3	50.0	2	1	1 2 1 #7 5 3	['1 2 1']	['i V43 i']	['1 2 1']	['i V43 i']	['1']	['i']	('n02op18-2_01', 194)	('n02op18-2_01', 199)
75	G	bVI	29	28	10	35.7	5	5	5 1 5 3 5 3 5 3 5 1 2 3 1 5 3 1 5 4 2 1 b7 5 6 5 4 #4 5 7	['5 1 2', '1 5', '4 2 1 1', 'b7 5 6 5 4 #4']	['V I V43', 'I V(4)', 'V2 V43 I(4) I', 'V2/IV V43/IV IV6 I64 ii65 V65/V']	['1 5', '4 2 1 1', '5 6 5']	['I V(4)', 'V2 V43 I(4) I', 'V43/IV IV6 I64']	['5 1 2', 'b7 5', '5 4 #4']	['V I V43', 'V2/IV V43/IV', 'I64 ii65 V65/V']	('n02op18-2_01', 201)	('n02op18-2_01', 229)
76	G	biii	3	2	0	0.0	0	0	5 1	[]	[]	[]	[]	[]	[]	('n02op18-2_01', 230)	('n02op18-2_01', 232)
77	G	bvii	8	7	2	28.6	1	1	4 5 1 5 2 4 #3	['4 5', '2 4']	['iv V7(4)', '#viio65 ii%2/iv']	['2 4']	['#viio65 ii%2/iv']	['4 5']	['iv V7(4)']	('n02op18-2_01', 233)	('n02op18-2_01', 240)
78	G	i	17	9	3	33.3	2	1	2 5 1 2 4 #3 5 #4 #6	['5 1 2 2', '2 4 4 #3', '#3 5 5']	['V7 i V43(#7) V43', '#viio65 #viio43 ii%2/iv V65/iv', '#viio65/ii #viio43/ii ii%2/v']	['2 4 4 #3', '#3 5 5']	['#viio65 #viio43 ii%2/iv V65/iv', '#viio65/ii #viio43/ii ii%2/v']	['5 1 2 2']	['V7 i V43(#7) V43']	('n02op18-2_01', 241)	('n02op18-2_01', 257)
79	G	I	32	27	9	33.3	6	3	7 5 3 7 5 3 1 7 5 3 6 5 4 3 1 6 5 #4 5 1 2 3 1 5 1 5 2	['3 1', '3 6 5 4', '1 6 5 #4 5', '5 1 1 2']	['I6 I', 'I6 vi V(4) V2', 'I ii43 V(64) viio/V V(4)', 'V7 I I V43']	['3 1', '3 6 5 4', '1 6 5']	['I6 I', 'I6 vi V(4) V2', 'I ii43 V(64)']	['5 #4 5', '5 1 1 2']	['V(64) viio/V V(4)', 'V7 I I V43']	('n02op18-2_01', 258)	('n02op18-2_01', 289)
80	G	vi	20	19	9	47.4	3	6	1 3 5 6 5 6 5 6 5 1 4 5 1 4 5 #3 1 4 5	['3 5 6 5 6 5 6', '1 4', '1 4', '1 4']	['i6 V VI V7 Ger6 V7 Ger6', 'V/iv iv', 'i ii%65', 'i iio6']	['5 6', '5 6', '5 6']	['V VI', 'V7 Ger6', 'V7 Ger6']	['3 5', '6 5', '6 5', '1 4', '1 4', '1 4']	['i6 V', 'VI V7', 'Ger6 V7', 'V/iv iv', 'i ii%65', 'i iio6']	('n02op18-2_01', 290)	('n02op18-2_01', 309)
81	G	I	47	39	18	46.2	9	9	6 4 5 1 6 2 7 1 6 7 1 5 2 5 2 5 1 4 3 7 1 #5 6 #4 5 2 5 4 3 4 5 1 4 3 2 1 7 6 5	['6 4', '2 7 7', '1 6 7 7 1', '1 4', '3 7', '1 #5', '6 #4', '2 5 4 4 3 4 5', '1 4 3 2 1 7 6 6']	['vi ii6', 'V7/V V6 viio', 'I viio6/V V6 viio vi6', 'I V2', 'I6 #viio65/vi', 'vi6 #viio7/vi', 'vi V65/V', 'ii V2/ii ii6 V2 I6 ii6 V(64)', 'I V2 I6 V43 I V6 vi7 V43/V']	['1 4', '2 5 4 4', '1 4 3 2 1 7 6 6']	['I V2', 'ii V2/ii ii6 V2', 'I V2 I6 V43 I V6 vi7 V43/V']	['6 4', '2 7 7', '1 6 7 7 1', '3 7', '1 #5', '6 #4', '4 3 4 5']	['vi ii6', 'V7/V V6 viio', 'I viio6/V V6 viio vi6', 'I6 #viio65/vi', 'vi6 #viio7/vi', 'vi V65/V', 'V2 I6 ii6 V(64)']	('n02op18-2_01', 310)	('n02op18-2_01', 356)
82	G	vi	23	18	11	61.1	6	5	4 7 6 5 4 5 6 5 #7 1 5 #7 1 5 #7 1 7 6	['4 7 6 5 4 5 6 6 5', '5 #7 1', '5 #7 1', '5 #7 1 1 7']	['iv #viio64/iv iv6 V43/iv iv i64 iv6 Ger6 V', 'V(6) V65 i(4+2)', 'V(6) V65 i(4+2)', 'V(6) V65 i(4+2) i #viio43/iv']	['4 7 6 5', '5 6 6 5', '#7 1 1 7']	['iv #viio64/iv iv6 V43/iv', 'i64 iv6 Ger6 V', 'V65 i(4+2) i #viio43/iv']	['5 4 5 6', '5 #7 1', '5 #7 1', '5 #7 1']	['V43/iv iv i64 iv6', 'V(6) V65 i(4+2)', 'V(6) V65 i(4+2)', 'V(6) V65 i(4+2)']	('n02op18-2_01', 357)	('n02op18-2_01', 379)
83	G	I	5	3	0	0.0	0	0	2 5 1	[]	[]	[]	[]	[]	[]	('n02op18-2_01', 380)	('n02op18-2_01', 384)
84	G	vi	12	9	4	44.4	1	3	#7 1 5 #7 1 5 #7 1 7	['#7 1', '5 #7 1', '5 #7 1 1']	['V65 i(4+2)', 'V(6) V65 i(4+2)', 'V(6) V65 i(4+2) i']	['#7 1 1']	['V65 i(4+2) i']	['#7 1', '5 #7 1', '5 #7 1']	['V65 i(4+2)', 'V(6) V65 i(4+2)', 'V(6) V65 i(4+2)']	('n02op18-2_01', 385)	('n02op18-2_01', 396)
85	G	I	112	93	44	47.3	13	31	4 5 1 4 3 7 1 4 3 7 1 4 3 7 1 4 3 4 #1 2 7 5 6 7 1 b7 6 3 4 2 3 7 1 #5 6 #4 5 7 6 #4 5 1 7 6 5 1 6 4 5 3 1 6 4 5 1 2 3 2 3 5 #5 6 7 1 2 3 5 1 6 4 5 3 1 6 4 5 1 2 1 5 #5 6 4 2 5 1 3 5 1 3 5 1 7	['4 5', '1 4', '3 7', '1 4', '3 7', '1 4', '3 7', '1 4 3 3', '4 #1', '7 5 5 6 7 1 b7', '6 3', '4 2', '3 7', '1 #5', '6 #4', '5 7', '6 #4 5', '5 1 1 7 6 5', '6 4', '6 4', '5 1 1 2 3 2', '3 5 #5 6 7 7 7 1 2 2', '6 4', '6 4', '5 1 1 2 2', '1 5 5 5 #5', '5 1']	['ii6 V(64)', 'I V2', 'I6 V65', 'I V2', 'I6 V65', 'I V2', 'I6 V65', 'I V2 I6 III', 'IV V6/ii', 'V6 V V7(9) vi7 V65 I V2/IV', 'IV6 V65/IV', 'IV V43', 'I6 V6', 'I V6(+6)/vi', 'vi vii%7/V', 'V(64) V6(+6)', 'vi vii%7/V V(64)', 'V7 I I viio viio65/V V(64)', 'vi ii6', 'vi ii6', 'V7 I I V43 I6 ii7', 'V65/IV V43/IV V65/vi vi V43/vi #viio65/vi V65 I V43 viio65', 'vi ii6', 'vi ii6', 'V7 I I V43(4) V43', 'I V(64) V V7 #viio7/vi', 'V V2/V']	['1 4', '1 4', '1 4', '1 4 3', '7 1 b7', '5 7', '5 1 1 7 6 5', '2 3', '1 2 2', '5 1']	['I V2', 'I V2', 'I V2', 'I V2 I6', 'V65 I V2/IV', 'V(64) V6(+6)', 'V7 I I viio viio65/V V(64)', 'V43 I6', 'I V43(4) V43', 'V V2/V']	['4 5', '3 7', '3 7', '3 7', '4 3 3', '4 #1', '7 5 5 6 7', '6 3', '4 2', '3 7', '1 #5', '6 #4', '6 #4 5', '6 4', '6 4', '5 1 1 2', '3 2', '3 5 #5 6 7 7 7 1 2 2', '6 4', '6 4', '5 1 1 2', '1 5 5 5 #5']	['ii6 V(64)', 'I6 V65', 'I6 V65', 'I6 V65', 'V2 I6 III', 'IV V6/ii', 'V6 V V7(9) vi7 V65', 'IV6 V65/IV', 'IV V43', 'I6 V6', 'I V6(+6)/vi', 'vi vii%7/V', 'vi vii%7/V V(64)', 'vi ii6', 'vi ii6', 'V7 I I V43', 'I6 ii7', 'V65/IV V43/IV V65/vi vi V43/vi #viio65/vi V65 I V43 viio65', 'vi ii6', 'vi ii6', 'V7 I I V43(4)', 'I V(64) V V7 #viio7/vi']	('n02op18-2_01', 397)	('n02op18-2_02', 22)
86	C	V	11	7	4	57.1	1	3	4 3 4 #4 5 1 3	['4 3 4 4 #4 5 5']	['V2 I6 IV ii6 viio7/V V(64+2) V7(4)']	['4']	['V2']	['4 3 4 4 #4 5 5']	['V2 I6 IV ii6 viio7/V V(64+2) V7(4)']	('n02op18-2_02', 23)	('n02op18-2_02', 33)
87	C	I	24	19	9	47.4	6	3	4 3 7 1 5 4 3 7 1 5 1 6 b6 5 1 4 3 7 1	['4', '3 7', '1 5 5 5 4', '3 7', '1 6 6 b6 5', '1 4', '3 7 1']	['V2', 'I6 V65', 'I V(64) V V V2', 'I6 V65', 'I IV6 ii43 Ger6 V(64)', 'I V2', 'I6 V65 I']	['4', '1 5 5 5 4', '1 6 6 b6 5', '1 4']	['V2', 'I V(64) V V V2', 'I IV6 ii43 Ger6 V(64)', 'I V2']	['3 7', '3 7', '3 7 1']	['I6 V65', 'I6 V65', 'I6 V65 I']	('n02op18-2_02', 34)	('n02op18-2_02', 57)
88	C	IV	8	6	1	16.7	0	1	1 2 5 1 5 1	['1']	['I']	[]	[]	['1']	['I']	('n02op18-2_02', 58)	('n02op18-2_02', 65)
89	C	I	9	9	1	11.1	0	1	4 1 5 1 4 5 7 5 1	['1 4']	['I ii6']	[]	[]	['1 4']	['I ii6']	('n02op18-2_02', 66)	('n02op18-2_02', 74)
90	C	IV	35	29	11	37.9	9	2	#1 4 3 2 1 7 1 4 1 7 1 5 4 3 7 5 4 3 1 4 1 5 1 4 2 5 7 5 1	['#1 4 4 3 2 1 1 7', '4 1 7', '1 5 5 4', '7 5 4']	['#viio7/ii ii6 viio43 I6 viio6 I I viio', 'viio64 I V65', 'I V V(64) V2', 'V65 V7 V2']	['#1 4 4 3 2 1 1', '4 1', '1 5 5 4', '7 5 4']	['#viio7/ii ii6 viio43 I6 viio6 I I', 'viio64 I', 'I V V(64) V2', 'V65 V7 V2']	['1 7', '1 7']	['I viio', 'I V65']	('n02op18-2_02', 75)	('n02op18-2_02', 109)
91	C	I	28	23	7	30.4	4	3	2 5 4 2 7 1 7 1 3 2 4 2 7 1 4 2 5 1 5 1 5 1 7	['2 5', '2 7 7 7 1 1 7', '1 3', '2 7', '5 1']	['viio6 V', 'V64 V65 V6 V65 I V65(4) V65', 'I #viio65/ii', 'V43 V65', 'V V2/V']	['2 5', '7 1 1', '1 3', '5 1']	['viio6 V', 'V65 I V65(4)', 'I #viio65/ii', 'V V2/V']	['2 7 7 7 1', '1 7', '2 7']	['V64 V65 V6 V65 I', 'V65(4) V65', 'V43 V65']	('n02op18-2_02', 110)	('n02op18-2_02', 137)
92	C	V	11	7	3	42.9	1	2	4 3 7 4 #4 5 1	['4', '7 4 #4 5 5 5']	['V2', 'V+6 IV viio7/V V(64) V V7(4)']	['4']	['V2']	['7 4 #4 5 5 5']	['V+6 IV viio7/V V(64) V V7(4)']	('n02op18-2_02', 138)	('n02op18-2_02', 148)
93	C	I	65	54	26	48.1	18	8	4 3 7 1 5 4 3 7 1 5 1 b7 6 b6 5 1 4 3 7 1 4 1 b6 1 2 1 7 5 7 1 4 5 1 3 5 1 5 4 3 2 1 5 4 2 5 1 2 1 7 5 4 #5 3 #4	['4', '3 7', '1 5 5 4', '3 7', '5 1 b7 6 6 b6 5', '1 4', '3 7', 'b6 1 1 1 2 1', '5 7', '1 4', '1 5 4 3 2', '1 5', '5 1 2 1', '7 5', '#5 3 3 3']	['V2', 'I6 V65', 'I V(64) V V2', 'I6 V65', 'V7 I V2/IV IV6 ii43 Ger6 V(64)', 'I V2', 'I6 V65', 'iv6 I I I V43 I', 'V7 V65', 'I ii6', 'V7(+9)/IV V43/IV ii6 I6 ii', 'V7/IV V43/IV', 'V I V43 I', 'V6 V', '#viio/vi V/vi V(64)/vi V/vi']	['4', '1 5 5 4', '5 1 b7 6 6 b6 5', '1 4', '1 2 1', '1 5 4 3 2', '1 5', '1 2 1', '7 5']	['V2', 'I V(64) V V2', 'V7 I V2/IV IV6 ii43 Ger6 V(64)', 'I V2', 'I V43 I', 'V7(+9)/IV V43/IV ii6 I6 ii', 'V7/IV V43/IV', 'I V43 I', 'V6 V']	['3 7', '3 7', '3 7', 'b6 1 1 1', '5 7', '1 4', '5 1', '#5 3 3 3']	['I6 V65', 'I6 V65', 'I6 V65', 'iv6 I I I', 'V7 V65', 'I ii6', 'V I', '#viio/vi V/vi V(64)/vi V/vi']	('n02op18-2_02', 149)	('n02op18-2_03', 36)
94	G	IV	6	6	4	66.7	4	0	1 7 4 3 2 1	['1', '7 4 3 2']	['I', 'V6 V2 I6 V43']	['1', '7 4 3 2']	['I', 'V6 V2 I6 V43']	[]	[]	('n02op18-2_03', 37)	('n02op18-2_03', 42)
95	G	I	38	28	15	53.6	1	14	4 5 1 7 5 1 3 4 #4 5 6 4 5 1 2 3 4 #4 5 #5 6 4 5 1 5 1 5 1	['4 5', '5 1', '1 3 4 #4 5', '6 4', '5 1 1 2 3 3 4 #4 5 #5', '6 4 5']	['ii6 V(64)', 'V7 I', 'I I+6 IV V65/V V(64)', 'IV6 ii65', 'V7 I I V43 I6 I+6 IV V65/V V(64) #viio7/vi', 'vi ii65 V(64)']	['5 1']	['V7 I']	['4 5', '1 3 4 #4 5', '6 4', '5 1 1 2 3 3 4 #4 5 #5', '6 4 5']	['ii6 V(64)', 'I I+6 IV V65/V V(64)', 'IV6 ii65', 'V7 I I V43 I6 I+6 IV V65/V V(64) #viio7/vi', 'vi ii65 V(64)']	('n02op18-2_03', 43)	('n02op18-2_03', 80)
